gender_encoded,organization_encoded,extracurricular_encoded,origin_jhs_encoded,address_encoded,parent_status_encoded,father_edu_encoded,father_work_encoded,mother_edu_encoded,mother_work_encoded,scholarship_encoded,house_status_encoded,final_score,final_score_cat,rata_rata_nilai,n_agama,n_pkn,n_bindo,n_mat,n_bing,n_por,n_bjawa,n_kejuruan,n_sikap,n_agama_normalized,n_pkn_normalized,n_bindo_normalized,n_mat_normalized,n_bing_normalized,n_por_normalized,n_bjawa_normalized,n_kejuruan_normalized,n_sikap_normalized,absences,family_size,total_family_income
1,0,0,0,1,1,7,1,1,9,0,2,,,82.25,75,81,82,81,84,81,89,85,,-2.1804528111448422,-1.1224922855274442,-1.0800942556982693,-0.6083280617929634,-0.15112672132289995,-1.6544949101335504,0.824218927580784,-1.0461311176719927,,5,3,0.0
1,1,1,0,1,1,7,1,7,9,0,2,,,86.375,95,81,83,83,81,91,90,87,,1.4367324724597803,-1.1224922855274442,-0.7893519025920686,0.0050156612868681475,-1.0773640014117105,1.8432764978049991,1.2693491496685754,0.02247059679963432,,2,3,0.0
1,0,0,0,1,1,7,1,7,1,1,2,,,86.25,95,82,86,84,83,83,90,87,,1.4367324724597803,-0.5880910639415211,0.08287515672653405,0.3116875228267839,-0.45987248135250347,-0.9549406285458406,1.2693491496685754,0.02247059679963432,,0,5,0.0
1,0,0,0,1,1,6,0,6,9,0,2,,,86.5,94,81,84,83,83,89,90,88,,1.2558732082795492,-1.1224922855274442,-0.49860954948586766,0.0050156612868681475,-0.45987248135250347,1.1437222162172893,1.2693491496685754,0.5567714540354478,,1,3,0.0
1,0,0,0,1,1,9,10,9,11,0,2,,,84.375,89,81,83,80,80,88,89,85,,0.3515768873783936,-1.1224922855274442,-0.7893519025920686,-0.9149999233328792,-1.3861097614413143,0.7939450754234343,0.824218927580784,-1.0461311176719927,,0,3,0.0
1,0,0,0,0,1,7,1,7,5,0,1,,,86.0,94,83,83,83,82,88,88,87,,1.2558732082795492,-0.05368984235559793,-0.7893519025920686,0.0050156612868681475,-0.768618241382107,0.7939450754234343,0.3790887054929925,0.02247059679963432,,1,3,0.0
1,0,0,0,1,1,7,1,9,9,0,1,,,85.75,94,81,83,83,81,89,89,86,,1.2558732082795492,-1.1224922855274442,-0.7893519025920686,0.0050156612868681475,-1.0773640014117105,1.1437222162172893,0.824218927580784,-0.5118302604361792,,5,3,0.0
1,0,0,0,1,1,6,1,7,9,1,2,,,85.5,85,82,85,84,85,86,89,88,,-0.3718601693425309,-0.5880910639415211,-0.2078671963796668,0.3116875228267839,0.15761903870670363,0.09439079383572432,0.824218927580784,0.5567714540354478,,2,5,0.0
1,0,0,0,1,1,1,1,9,9,0,1,,,86.0,93,81,84,83,85,84,89,89,,1.075013944099318,-1.1224922855274442,-0.49860954948586766,0.0050156612868681475,0.15761903870670363,-0.6051634877519856,0.824218927580784,1.0910723112712613,,2,3,0.0
1,0,0,1,1,1,7,1,7,1,0,1,,,85.875,90,82,85,84,84,86,88,88,,0.5324361515586247,-0.5880910639415211,-0.2078671963796668,0.3116875228267839,-0.15112672132289995,0.09439079383572432,0.3790887054929925,0.5567714540354478,,3,3,0.0
1,0,0,0,1,1,9,1,6,9,0,2,,,85.75,93,81,86,84,82,83,89,88,,1.075013944099318,-1.1224922855274442,0.08287515672653405,0.3116875228267839,-0.768618241382107,-0.9549406285458406,0.824218927580784,0.5567714540354478,,2,3,0.0
1,0,1,0,1,1,7,1,7,9,0,2,,,87.5,94,84,85,83,85,90,90,89,,1.2558732082795492,0.48071137923032525,-0.2078671963796668,0.0050156612868681475,0.15761903870670363,1.4934993570111441,1.2693491496685754,1.0910723112712613,,0,3,0.0
1,0,1,0,1,1,7,9,7,9,0,0,,,86.25,91,81,86,83,83,90,90,86,,0.7132954157388558,-1.1224922855274442,0.08287515672653405,0.0050156612868681475,-0.45987248135250347,1.4934993570111441,1.2693491496685754,-0.5118302604361792,,2,3,0.0
1,0,0,0,0,1,7,9,7,9,0,0,,,84.875,84,82,83,83,82,88,90,87,,-0.5527194335227621,-0.5880910639415211,-0.7893519025920686,0.0050156612868681475,-0.768618241382107,0.7939450754234343,1.2693491496685754,0.02247059679963432,,5,3,0.0
1,0,0,0,1,1,3,0,7,11,0,2,,,86.625,94,82,84,83,82,90,90,88,,1.2558732082795492,-0.5880910639415211,-0.49860954948586766,0.0050156612868681475,-0.768618241382107,1.4934993570111441,1.2693491496685754,0.5567714540354478,,3,3,0.0
1,0,0,0,1,1,4,1,7,5,0,1,,,86.625,95,81,85,83,83,88,91,87,,1.4367324724597803,-1.1224922855274442,-0.2078671963796668,0.0050156612868681475,-0.45987248135250347,0.7939450754234343,1.7144793717563667,0.02247059679963432,,1,3,0.0
1,0,0,0,1,0,7,0,7,9,0,0,,,86.5,93,82,85,84,84,90,88,86,,1.075013944099318,-0.5880910639415211,-0.2078671963796668,0.3116875228267839,-0.15112672132289995,1.4934993570111441,0.3790887054929925,-0.5118302604361792,,4,3,0.0
1,0,1,0,1,1,3,0,2,9,0,2,,,85.625,94,82,84,83,83,85,88,86,,1.2558732082795492,-0.5880910639415211,-0.49860954948586766,0.0050156612868681475,-0.45987248135250347,-0.25538634695813067,0.3790887054929925,-0.5118302604361792,,2,3,0.0
1,0,1,0,1,1,7,1,6,1,1,2,,,86.75,95,82,84,83,83,88,90,89,,1.4367324724597803,-0.5880910639415211,-0.49860954948586766,0.0050156612868681475,-0.45987248135250347,0.7939450754234343,1.2693491496685754,1.0910723112712613,,2,5,0.0
1,0,0,0,1,1,7,1,7,1,0,1,,,85.0,81,83,85,83,82,90,89,87,,-1.0952972260634555,-0.05368984235559793,-0.2078671963796668,0.0050156612868681475,-0.768618241382107,1.4934993570111441,0.824218927580784,0.02247059679963432,,2,3,0.0
1,0,0,0,1,1,7,1,7,9,0,2,,,85.875,93,82,85,83,83,84,90,87,,1.075013944099318,-0.5880910639415211,-0.2078671963796668,0.0050156612868681475,-0.45987248135250347,-0.6051634877519856,1.2693491496685754,0.02247059679963432,,3,3,0.0
1,0,1,0,1,1,2,1,7,9,0,1,,,86.625,94,82,85,83,83,88,89,89,,1.2558732082795492,-0.5880910639415211,-0.2078671963796668,0.0050156612868681475,-0.45987248135250347,0.7939450754234343,0.824218927580784,1.0910723112712613,,0,3,0.0
1,0,1,0,1,1,7,1,6,9,0,2,,,87.0,94,82,86,84,84,89,90,87,,1.2558732082795492,-0.5880910639415211,0.08287515672653405,0.3116875228267839,-0.15112672132289995,1.1437222162172893,1.2693491496685754,0.02247059679963432,,1,3,0.0
1,0,1,0,1,1,6,1,6,9,0,0,,,86.875,95,82,85,83,81,91,89,89,,1.4367324724597803,-0.5880910639415211,-0.2078671963796668,0.0050156612868681475,-1.0773640014117105,1.8432764978049991,0.824218927580784,1.0910723112712613,,2,3,0.0
1,0,0,0,1,0,10,9,7,1,0,0,,,84.25,84,82,84,83,84,82,88,87,,-0.5527194335227621,-0.5880910639415211,-0.49860954948586766,0.0050156612868681475,-0.15112672132289995,-1.3047177693396956,0.3790887054929925,0.02247059679963432,,1,3,0.0
1,0,0,0,1,1,7,1,9,9,0,1,,,85.25,94,81,85,80,81,86,88,87,,1.2558732082795492,-1.1224922855274442,-0.2078671963796668,-0.9149999233328792,-1.0773640014117105,0.09439079383572432,0.3790887054929925,0.02247059679963432,,0,3,0.0
1,1,0,0,1,1,6,1,6,9,0,2,,,86.375,95,82,83,83,84,85,89,90,,1.4367324724597803,-0.5880910639415211,-0.7893519025920686,0.0050156612868681475,-0.15112672132289995,-0.25538634695813067,0.824218927580784,1.6253731685070747,,1,3,0.0
1,1,0,0,1,1,7,2,7,9,0,2,,,86.375,94,83,84,84,84,84,90,88,,1.2558732082795492,-0.05368984235559793,-0.49860954948586766,0.3116875228267839,-0.15112672132289995,-0.6051634877519856,1.2693491496685754,0.5567714540354478,,0,3,0.0
1,0,0,1,1,1,9,5,7,1,0,2,,,83.875,79,82,83,83,83,85,90,86,,-1.4570157544239177,-0.5880910639415211,-0.7893519025920686,0.0050156612868681475,-0.45987248135250347,-0.25538634695813067,1.2693491496685754,-0.5118302604361792,,0,3,0.0
1,0,0,0,1,1,4,2,0,9,0,1,,,86.375,95,81,86,83,83,85,89,89,,1.4367324724597803,-1.1224922855274442,0.08287515672653405,0.0050156612868681475,-0.45987248135250347,-0.25538634695813067,0.824218927580784,1.0910723112712613,,3,3,0.0
1,0,0,0,1,1,7,9,7,9,0,0,,,86.0,94,83,85,83,81,86,88,88,,1.2558732082795492,-0.05368984235559793,-0.2078671963796668,0.0050156612868681475,-1.0773640014117105,0.09439079383572432,0.3790887054929925,0.5567714540354478,,2,3,0.0
1,0,0,0,1,1,7,1,7,11,1,2,,,84.25,82,82,84,83,81,84,90,88,,-0.9144379618832243,-0.5880910639415211,-0.49860954948586766,0.0050156612868681475,-1.0773640014117105,-0.6051634877519856,1.2693491496685754,0.5567714540354478,,4,5,0.0
1,0,0,0,1,1,10,9,7,1,0,0,,,86.5,94,82,85,83,82,86,91,89,,1.2558732082795492,-0.5880910639415211,-0.2078671963796668,0.0050156612868681475,-0.768618241382107,0.09439079383572432,1.7144793717563667,1.0910723112712613,,2,3,0.0
1,1,0,0,1,1,7,10,7,9,0,1,,,85.75,95,82,84,83,80,86,88,88,,1.4367324724597803,-0.5880910639415211,-0.49860954948586766,0.0050156612868681475,-1.3861097614413143,0.09439079383572432,0.3790887054929925,0.5567714540354478,,2,3,0.0
1,0,0,0,1,1,7,1,7,9,0,2,,,84.5,81,82,84,83,83,88,89,86,,-1.0952972260634555,-0.5880910639415211,-0.49860954948586766,0.0050156612868681475,-0.45987248135250347,0.7939450754234343,0.824218927580784,-0.5118302604361792,,2,3,0.0
1,0,0,0,1,1,9,0,9,0,0,1,,,85.5,95,82,82,82,81,88,89,85,,1.4367324724597803,-0.5880910639415211,-1.0800942556982693,-0.3016562002530476,-1.0773640014117105,0.7939450754234343,0.824218927580784,-1.0461311176719927,,2,3,0.0
1,0,0,0,1,1,7,1,3,1,0,1,,,83.875,81,82,83,84,82,86,88,85,,-1.0952972260634555,-0.5880910639415211,-0.7893519025920686,0.3116875228267839,-0.768618241382107,0.09439079383572432,0.3790887054929925,-1.0461311176719927,,2,3,0.0
1,1,0,0,1,1,7,0,7,9,0,0,,,86.125,94,82,87,84,81,88,89,84,,1.2558732082795492,-0.5880910639415211,0.3736175098327349,0.3116875228267839,-1.0773640014117105,0.7939450754234343,0.824218927580784,-1.5804319749078062,,4,3,0.0
1,0,0,1,0,1,7,9,7,9,0,0,,,84.75,89,82,79,85,81,88,89,85,,0.3515768873783936,-0.5880910639415211,-1.952321315016872,0.6183593843666997,-1.0773640014117105,0.7939450754234343,0.824218927580784,-1.0461311176719927,,2,3,0.0
1,0,1,0,1,1,4,1,7,1,0,1,,,84.0,84,82,81,81,83,88,89,84,,-0.5527194335227621,-0.5880910639415211,-1.3708366088044703,-0.6083280617929634,-0.45987248135250347,0.7939450754234343,0.824218927580784,-1.5804319749078062,,1,3,0.0
1,0,0,0,1,1,4,1,1,9,0,1,,,85.5,92,82,85,82,85,86,89,83,,0.894154679919087,-0.5880910639415211,-0.2078671963796668,-0.3016562002530476,0.15761903870670363,0.09439079383572432,0.824218927580784,-2.11473283214362,,3,3,0.0
1,0,0,0,1,1,5,3,3,11,0,2,,,84.75,84,82,87,85,83,86,86,85,,-0.5527194335227621,-0.5880910639415211,0.3736175098327349,0.6183593843666997,-0.45987248135250347,0.09439079383572432,-0.5111717386825902,-1.0461311176719927,,1,3,0.0
1,0,1,0,1,1,4,1,7,1,0,2,,,84.5,91,82,79,81,82,85,88,88,,0.7132954157388558,-0.5880910639415211,-1.952321315016872,-0.6083280617929634,-0.768618241382107,-0.25538634695813067,0.3790887054929925,0.5567714540354478,,3,3,0.0
1,0,0,0,1,1,7,1,7,1,0,2,,,84.0,89,82,79,82,81,86,87,86,,0.3515768873783936,-0.5880910639415211,-1.952321315016872,-0.3016562002530476,-1.0773640014117105,0.09439079383572432,-0.06604151659479887,-0.5118302604361792,,5,3,0.0
1,0,1,1,1,1,10,9,7,10,0,0,,,87.0,94,82,88,85,85,88,88,86,,1.2558732082795492,-0.5880910639415211,0.6643598629389358,0.6183593843666997,0.15761903870670363,0.7939450754234343,0.3790887054929925,-0.5118302604361792,,3,3,0.0
1,0,1,0,1,1,7,1,9,9,0,1,,,87.5,96,83,90,85,85,88,88,85,,1.6175917366400114,-0.05368984235559793,1.2458445691513376,0.6183593843666997,0.15761903870670363,0.7939450754234343,0.3790887054929925,-1.0461311176719927,,2,3,0.0
1,0,0,0,1,1,7,1,7,9,0,2,,,86.25,94,82,85,85,85,86,87,86,,1.2558732082795492,-0.5880910639415211,-0.2078671963796668,0.6183593843666997,0.15761903870670363,0.09439079383572432,-0.06604151659479887,-0.5118302604361792,,1,3,0.0
1,0,0,0,1,1,7,10,9,9,0,1,,,84.25,91,82,83,81,81,85,88,83,,0.7132954157388558,-0.5880910639415211,-0.7893519025920686,-0.6083280617929634,-1.0773640014117105,-0.25538634695813067,0.3790887054929925,-2.11473283214362,,5,3,0.0
1,0,1,0,1,1,10,9,9,0,0,0,,,86.25,85,82,88,85,85,90,88,87,,-0.3718601693425309,-0.5880910639415211,0.6643598629389358,0.6183593843666997,0.15761903870670363,1.4934993570111441,0.3790887054929925,0.02247059679963432,,0,3,0.0
1,0,0,0,1,1,7,1,7,9,0,1,,,85.375,91,83,81,85,83,88,89,83,,0.7132954157388558,-0.05368984235559793,-1.3708366088044703,0.6183593843666997,-0.45987248135250347,0.7939450754234343,0.824218927580784,-2.11473283214362,,4,3,0.0
0,1,0,0,0,1,6,7,6,7,1,2,,,85.5,93,82,79,84,82,88,90,86,,1.075013944099318,-0.5880910639415211,-1.952321315016872,0.3116875228267839,-0.768618241382107,0.7939450754234343,1.2693491496685754,-0.5118302604361792,,2,3,0.0
1,0,0,0,1,1,7,1,7,9,0,2,,,87.125,92,83,87,85,84,88,91,87,,0.894154679919087,-0.05368984235559793,0.3736175098327349,0.6183593843666997,-0.15112672132289995,0.7939450754234343,1.7144793717563667,0.02247059679963432,,2,3,0.0
0,1,1,0,1,1,7,10,1,11,0,2,,,85.75,85,82,80,85,85,91,89,89,,-0.3718601693425309,-0.5880910639415211,-1.6615789619106711,0.6183593843666997,0.15761903870670363,1.8432764978049991,0.824218927580784,1.0910723112712613,,3,3,0.0
1,0,0,0,1,1,7,1,7,1,0,1,,,86.875,95,83,87,85,83,87,89,86,,1.4367324724597803,-0.05368984235559793,0.3736175098327349,0.6183593843666997,-0.45987248135250347,0.4441679346295793,0.824218927580784,-0.5118302604361792,,1,3,0.0
1,0,0,0,1,1,7,10,7,9,0,2,,,86.625,93,82,87,85,86,86,89,85,,1.075013944099318,-0.5880910639415211,0.3736175098327349,0.6183593843666997,0.46636479873630715,0.09439079383572432,0.824218927580784,-1.0461311176719927,,2,3,0.0
1,0,1,0,1,1,7,10,6,11,0,2,,,84.375,83,82,82,83,84,86,90,85,,-0.7335786977029932,-0.5880910639415211,-1.0800942556982693,0.0050156612868681475,-0.15112672132289995,0.09439079383572432,1.2693491496685754,-1.0461311176719927,,0,3,0.0
1,0,1,0,1,1,0,1,7,9,0,1,,,85.75,91,82,82,82,86,88,88,87,,0.7132954157388558,-0.5880910639415211,-1.0800942556982693,-0.3016562002530476,0.46636479873630715,0.7939450754234343,0.3790887054929925,0.02247059679963432,,1,3,0.0
1,0,0,0,1,1,7,3,7,9,0,1,,,84.125,90,82,82,81,83,84,88,83,,0.5324361515586247,-0.5880910639415211,-1.0800942556982693,-0.6083280617929634,-0.45987248135250347,-0.6051634877519856,0.3790887054929925,-2.11473283214362,,5,3,0.0
0,1,0,1,1,1,4,1,7,1,0,1,,,86.625,94,82,85,85,85,84,90,88,,1.2558732082795492,-0.5880910639415211,-0.2078671963796668,0.6183593843666997,0.15761903870670363,-0.6051634877519856,1.2693491496685754,0.5567714540354478,,3,3,0.0
1,0,1,0,1,1,3,0,2,5,1,2,,,86.75,96,83,83,84,84,90,88,86,,1.6175917366400114,-0.05368984235559793,-0.7893519025920686,0.3116875228267839,-0.15112672132289995,1.4934993570111441,0.3790887054929925,-0.5118302604361792,,2,3,0.0
1,0,1,0,1,1,9,0,2,0,0,2,,,86.5,93,82,89,84,81,88,88,87,,1.075013944099318,-0.5880910639415211,0.9551022160451366,0.3116875228267839,-1.0773640014117105,0.7939450754234343,0.3790887054929925,0.02247059679963432,,2,3,0.0
1,0,1,0,1,1,7,5,7,9,0,2,,,84.375,93,84,79,80,81,84,88,86,,1.075013944099318,0.48071137923032525,-1.952321315016872,-0.9149999233328792,-1.0773640014117105,-0.6051634877519856,0.3790887054929925,-0.5118302604361792,,5,3,0.0
0,1,0,0,1,1,2,10,5,3,0,2,,,83.5,83,82,80,83,82,86,89,83,,-0.7335786977029932,-0.5880910639415211,-1.6615789619106711,0.0050156612868681475,-0.768618241382107,0.09439079383572432,0.824218927580784,-2.11473283214362,,5,3,0.0
0,1,0,0,1,1,7,10,7,11,0,2,,,86.0,90,82,83,84,86,89,90,84,,0.5324361515586247,-0.5880910639415211,-0.7893519025920686,0.3116875228267839,0.46636479873630715,1.1437222162172893,1.2693491496685754,-1.5804319749078062,,0,3,0.0
1,0,0,0,1,1,7,0,7,9,0,2,,,85.0,94,82,79,84,81,86,89,85,,1.2558732082795492,-0.5880910639415211,-1.952321315016872,0.3116875228267839,-1.0773640014117105,0.09439079383572432,0.824218927580784,-1.0461311176719927,,5,3,0.0
1,0,0,1,1,1,9,1,6,1,0,2,,,86.75,95,82,88,84,85,86,88,86,,1.4367324724597803,-0.5880910639415211,0.6643598629389358,0.3116875228267839,0.15761903870670363,0.09439079383572432,0.3790887054929925,-0.5118302604361792,,1,3,0.0
1,0,0,0,1,1,6,1,6,1,0,2,,,85.5,94,82,81,84,80,88,89,86,,1.2558732082795492,-0.5880910639415211,-1.3708366088044703,0.3116875228267839,-1.3861097614413143,0.7939450754234343,0.824218927580784,-0.5118302604361792,,4,3,0.0
1,0,0,0,1,1,2,10,7,9,0,2,,,85.375,94,82,81,81,84,84,90,87,,1.2558732082795492,-0.5880910639415211,-1.3708366088044703,-0.6083280617929634,-0.15112672132289995,-0.6051634877519856,1.2693491496685754,0.02247059679963432,,4,3,0.0
1,0,0,0,1,1,7,1,3,9,0,1,,,83.75,89,82,81,81,80,84,90,83,,0.3515768873783936,-0.5880910639415211,-1.3708366088044703,-0.6083280617929634,-1.3861097614413143,-0.6051634877519856,1.2693491496685754,-2.11473283214362,,2,3,0.0
0,1,0,1,1,1,7,9,7,9,0,0,,,85.75,93,82,81,84,83,86,89,88,,1.075013944099318,-0.5880910639415211,-1.3708366088044703,0.3116875228267839,-0.45987248135250347,0.09439079383572432,0.824218927580784,0.5567714540354478,,1,3,0.0
1,1,0,0,1,1,10,9,10,9,0,0,,,85.5,94,82,80,85,83,88,89,83,,1.2558732082795492,-0.5880910639415211,-1.6615789619106711,0.6183593843666997,-0.45987248135250347,0.7939450754234343,0.824218927580784,-2.11473283214362,,2,3,0.0
1,0,0,0,1,1,9,1,9,9,0,2,,,85.5,85,82,89,83,81,88,88,88,,-0.3718601693425309,-0.5880910639415211,0.9551022160451366,0.0050156612868681475,-1.0773640014117105,0.7939450754234343,0.3790887054929925,0.5567714540354478,,0,3,0.0
1,0,0,0,1,1,7,0,7,9,0,2,,,84.875,84,82,86,83,81,86,90,87,,-0.5527194335227621,-0.5880910639415211,0.08287515672653405,0.0050156612868681475,-1.0773640014117105,0.09439079383572432,1.2693491496685754,0.02247059679963432,,4,3,0.0
1,0,0,0,1,1,7,0,7,1,0,2,,,85.375,84,82,81,84,85,89,90,88,,-0.5527194335227621,-0.5880910639415211,-1.3708366088044703,0.3116875228267839,0.15761903870670363,1.1437222162172893,1.2693491496685754,0.5567714540354478,,1,3,0.0
1,0,0,0,1,1,7,0,7,9,0,2,,,87.125,95,82,88,83,86,90,87,86,,1.4367324724597803,-0.5880910639415211,0.6643598629389358,0.0050156612868681475,0.46636479873630715,1.4934993570111441,-0.06604151659479887,-0.5118302604361792,,2,3,0.0
1,0,0,0,1,1,10,9,10,5,1,0,,,86.25,94,81,86,83,82,87,89,88,,1.2558732082795492,-1.1224922855274442,0.08287515672653405,0.0050156612868681475,-0.768618241382107,0.4441679346295793,0.824218927580784,0.5567714540354478,,1,3,0.0
1,0,0,0,1,1,9,1,6,9,0,2,,,84.875,94,82,80,83,80,83,89,88,,1.2558732082795492,-0.5880910639415211,-1.6615789619106711,0.0050156612868681475,-1.3861097614413143,-0.9549406285458406,0.824218927580784,0.5567714540354478,,5,3,0.0
1,0,0,0,1,1,9,1,7,1,0,1,,,85.25,84,81,87,84,86,87,87,86,,-0.5527194335227621,-1.1224922855274442,0.3736175098327349,0.3116875228267839,0.46636479873630715,0.4441679346295793,-0.06604151659479887,-0.5118302604361792,,1,3,0.0
1,0,0,0,1,1,9,1,9,9,0,2,,,83.75,81,81,78,83,82,89,88,88,,-1.0952972260634555,-1.1224922855274442,-2.2430636681230727,0.0050156612868681475,-0.768618241382107,1.1437222162172893,0.3790887054929925,0.5567714540354478,,3,3,0.0
1,0,0,0,1,1,3,1,2,9,1,2,,,87.75,94,83,94,84,86,85,88,88,,1.2558732082795492,-0.05368984235559793,2.4088139815761407,0.3116875228267839,0.46636479873630715,-0.25538634695813067,0.3790887054929925,0.5567714540354478,,1,3,0.0
1,0,0,0,1,1,2,1,7,9,0,2,,,85.625,91,82,84,84,84,87,89,84,,0.7132954157388558,-0.5880910639415211,-0.49860954948586766,0.3116875228267839,-0.15112672132289995,0.4441679346295793,0.824218927580784,-1.5804319749078062,,4,3,0.0
1,0,0,0,1,1,7,9,7,9,0,0,,,83.75,81,81,78,81,81,88,89,91,,-1.0952972260634555,-1.1224922855274442,-2.2430636681230727,-0.6083280617929634,-1.0773640014117105,0.7939450754234343,0.824218927580784,2.159674025742888,,0,3,0.0
0,1,0,0,1,1,7,1,1,9,0,1,,,86.625,94,82,87,83,82,89,88,88,,1.2558732082795492,-0.5880910639415211,0.3736175098327349,0.0050156612868681475,-0.768618241382107,1.1437222162172893,0.3790887054929925,0.5567714540354478,,3,3,0.0
1,0,0,0,1,1,7,1,7,1,0,2,,,86.25,95,82,91,81,83,85,87,86,,1.4367324724597803,-0.5880910639415211,1.5365869222575383,-0.6083280617929634,-0.45987248135250347,-0.25538634695813067,-0.06604151659479887,-0.5118302604361792,,2,3,0.0
0,0,1,0,1,1,7,9,7,9,0,0,,,85.5,81,81,91,83,85,88,88,87,,-1.0952972260634555,-1.1224922855274442,1.5365869222575383,0.0050156612868681475,0.15761903870670363,0.7939450754234343,0.3790887054929925,0.02247059679963432,,0,3,0.0
1,0,0,0,1,1,2,1,7,1,0,1,,,87.25,95,81,93,84,82,86,87,90,,1.4367324724597803,-1.1224922855274442,2.11807162846994,0.3116875228267839,-0.768618241382107,0.09439079383572432,-0.06604151659479887,1.6253731685070747,,3,3,0.0
1,0,1,0,1,1,9,1,3,1,0,2,,,82.875,83,81,78,84,81,85,88,83,,-0.7335786977029932,-1.1224922855274442,-2.2430636681230727,0.3116875228267839,-1.0773640014117105,-0.25538634695813067,0.3790887054929925,-2.11473283214362,,2,3,0.0
1,0,1,0,1,1,4,10,7,11,0,1,,,86.125,94,82,83,84,84,86,88,88,,1.2558732082795492,-0.5880910639415211,-0.7893519025920686,0.3116875228267839,-0.15112672132289995,0.09439079383572432,0.3790887054929925,0.5567714540354478,,0,3,0.0
1,0,0,0,1,1,7,3,7,1,0,1,,,85.25,90,82,78,84,85,88,89,86,,0.5324361515586247,-0.5880910639415211,-2.2430636681230727,0.3116875228267839,0.15761903870670363,0.7939450754234343,0.824218927580784,-0.5118302604361792,,1,3,0.0
0,1,0,0,1,1,9,1,9,9,0,1,,,87.25,93,81,89,83,87,90,88,87,,1.075013944099318,-1.1224922855274442,0.9551022160451366,0.0050156612868681475,0.7751105587659107,1.4934993570111441,0.3790887054929925,0.02247059679963432,,3,3,0.0
1,0,0,0,1,1,7,1,7,9,0,1,,,86.875,96,82,90,83,82,88,87,87,,1.6175917366400114,-0.5880910639415211,1.2458445691513376,0.0050156612868681475,-0.768618241382107,0.7939450754234343,-0.06604151659479887,0.02247059679963432,,3,3,0.0
0,1,0,0,1,1,4,10,3,11,0,1,,,86.25,92,81,84,84,85,91,87,86,,0.894154679919087,-1.1224922855274442,-0.49860954948586766,0.3116875228267839,0.15761903870670363,1.8432764978049991,-0.06604151659479887,-0.5118302604361792,,5,3,0.0
1,0,0,0,1,1,3,0,9,0,0,2,,,85.875,92,82,84,83,81,89,88,88,,0.894154679919087,-0.5880910639415211,-0.49860954948586766,0.0050156612868681475,-1.0773640014117105,1.1437222162172893,0.3790887054929925,0.5567714540354478,,0,3,0.0
1,0,0,0,1,1,10,9,10,9,0,0,,,87.0,92,81,92,83,83,91,87,87,,0.894154679919087,-1.1224922855274442,1.8273292753637391,0.0050156612868681475,-0.45987248135250347,1.8432764978049991,-0.06604151659479887,0.02247059679963432,,1,3,0.0
1,0,1,0,1,1,7,1,7,9,0,2,,,86.125,94,82,81,81,86,90,89,86,,1.2558732082795492,-0.5880910639415211,-1.3708366088044703,-0.6083280617929634,0.46636479873630715,1.4934993570111441,0.824218927580784,-0.5118302604361792,,4,3,0.0
1,0,1,0,1,1,6,0,6,0,1,2,,,87.125,94,82,89,83,82,88,90,89,,1.2558732082795492,-0.5880910639415211,0.9551022160451366,0.0050156612868681475,-0.768618241382107,0.7939450754234343,1.2693491496685754,1.0910723112712613,,2,3,0.0
1,0,1,0,1,1,7,5,7,9,0,1,,,87.75,96,84,86,81,86,92,90,87,,1.6175917366400114,0.48071137923032525,0.08287515672653405,-0.6083280617929634,0.46636479873630715,2.193053638598854,1.2693491496685754,0.02247059679963432,,0,3,0.0
0,1,0,0,1,1,4,3,3,3,0,1,,,87.0,94,82,89,83,85,89,88,86,,1.2558732082795492,-0.5880910639415211,0.9551022160451366,0.0050156612868681475,0.15761903870670363,1.1437222162172893,0.3790887054929925,-0.5118302604361792,,1,3,0.0
1,0,0,0,1,0,10,9,7,0,0,0,,,85.0,92,83,78,80,80,91,87,89,,0.894154679919087,-0.05368984235559793,-2.2430636681230727,-0.9149999233328792,-1.3861097614413143,1.8432764978049991,-0.06604151659479887,1.0910723112712613,,2,3,0.0
1,0,0,0,1,1,7,2,7,9,0,2,,,85.75,95,82,83,82,81,90,88,85,,1.4367324724597803,-0.5880910639415211,-0.7893519025920686,-0.3016562002530476,-1.0773640014117105,1.4934993570111441,0.3790887054929925,-1.0461311176719927,,1,3,0.0
1,0,0,0,1,1,9,1,7,9,0,2,,,83.875,82,81,78,83,83,89,88,87,,-0.9144379618832243,-1.1224922855274442,-2.2430636681230727,0.0050156612868681475,-0.45987248135250347,1.1437222162172893,0.3790887054929925,0.02247059679963432,,3,3,0.0
1,0,0,0,1,1,7,1,7,1,0,2,,,85.0,83,81,87,83,83,88,89,86,,-0.7335786977029932,-1.1224922855274442,0.3736175098327349,0.0050156612868681475,-0.45987248135250347,0.7939450754234343,0.824218927580784,-0.5118302604361792,,0,3,0.0
0,1,0,0,1,1,7,10,9,9,0,1,,,86.5,87,81,92,81,84,89,89,89,,-0.010141640982068675,-1.1224922855274442,1.8273292753637391,-0.6083280617929634,-0.15112672132289995,1.1437222162172893,0.824218927580784,1.0910723112712613,,0,3,0.0
1,0,0,0,1,0,9,9,9,11,1,0,,,87.625,95,81,89,83,83,91,90,89,,1.4367324724597803,-1.1224922855274442,0.9551022160451366,0.0050156612868681475,-0.45987248135250347,1.8432764978049991,1.2693491496685754,1.0910723112712613,,3,3,0.0
